Label,Text,Summary
Academic Integrity,Academic integrity is a vital part of the educational experience at PSU. The  Student Code of Conduct is the university’s policy on academic dishonesty. A violation of that code may result in failure. Plagiarism,"Academic integrity is crucial at PSU, outlined in the Student Code of Conduct to prevent dishonesty."
Academic Integrity,Academic Integrity All of the work you turn -in must be your own and must be produced for this particular course. Turning in work submitted for another course will result in a zero for that assignment. Plagiarism is a serious violation.   Copying someone else’s work pasting from the Internet citations are all examples of plagiarism. Plagiarism will result in a zero on the assignment and can result in further sanctions University. To learn more about what constitutes plagiarism tutorial:   http://guides.library.pdx.edu/content.php?pid=354274&amp;sid=2907105.,"Academic integrity is essential. Submitting work that is not your own or using work from another course is prohibited. Plagiarism, including copying from the internet or other sources, will result in a zero grade and possible disciplinary action. Learn more about plagiarism at: http://guides.library.pdx.edu/content.php?pid=354274&amp;amp;sid=2907105."
Academic Integrity,Academic Integrity All of the work you turn -in must be your own and must be produced for this particular course. Turning in work submitted for another course will result in a zero for that assignment. Plagiarism is a serious violation.   Copying someone else’s work pasting from the Internet citations are all examples of plagiarism. Plagiarism will result in a zero on the assignment and can result in further sanctions University. To learn more about what constitutes plagiarism tutorial:   http://guides.library.pdx.edu/content.php?pid=354274&amp;sid=2907105.,"Academic integrity is essential. Submitting work that is not your own or using work from another course is prohibited. Plagiarism, including copying from the internet or other sources, will result in a zero grade and possible disciplinary action. Learn more about plagiarism at: http://guides.library.pdx.edu/content.php?pid=354274&amp;amp;sid=2907105."
Academic Integrity,Academic Integrity: I am not here to police you. Out of respect for our time together and this,Academic Integrity: I am not here to police you.
Academic Integrity,learning opportunity please practice academic integrity. Below is Portland State,learning opportunity please practice academic integrity.
Academic Integrity,University’s definition of academic integrity take from ( https://www.pdx.edu/dean - student-life/academic -misconduct):,University’s definition of academic integrity take from ( https://www.pdx.edu/dean - student-life/academic -misconduct):
Academic Integrity,Academic integrity is critical to maintaining fair Portland State University. Academic misconduct in any form is a serious violation: it undermines the bonds of trust and honesty between members of our academic community eventually depend upon our students' knowledge and integrity. Examples of academic misconduct include • copying the homework of someone else • submitting for credit work done by someone else (include plagiarism and paraphrasing without citing sources,
Academic Integrity,Academic integrity is taking responsibility for one's own class and/or course work individually accountable,Academic integrity is taking responsibility for one's own class and/or course work individually accountable
Academic Integrity,standards. Academic integrity is a vital part of the educational experience at PSU. The  Student Code of Conduct  is the university’s policy on academic dishonesty. A confirmed violation of that code in this course may result in failure. Plagiarism The writing you do for this course should be your own. You violate this ethic if you copy,PSU values academic integrity. The Student Code of Conduct addresses academic dishonesty. Violating this may result in course failure. Plagiarism is not tolerated; original work is necessary.
Academic Integrity,Academic Integrity: All work turned in must be your own and it must be work that you have done specifically for  this course.  If you submit work that you already turned in for another course for that assignment.  More importantly work with the questions/comments you are turning in next class providing citations papers.  Plagiarism will result in a zero on the assignment and can result in further sanctions including dismissal from Portland State University.  For more information on the consequences of plagiarism student -code -conduct Academic Dishonesty,"Academic Integrity is crucial. All work submitted must be original and done specifically for the course. Reusing work from another course or plagiarizing will result in a zero, and potentially lead to dismissal from Portland State University. More info in student code"
Academic Integrity,Academic integrity is a vital part of the educational experience at PSU. The  Student Code of Conduct  is the university’s policy on academic dishonesty. A confirmed violation of that code in this course may result in failure of the course.,PSU prioritizes academic integrity. The Student Code of Conduct addresses academic dishonesty with potential course failure consequences.
Academic Integrity,Academic integrity is a vital part of the educational experience at PSU. The  Student Code of Conduct  is the university’s policy on academic dishonesty. A confirmed violation of that code in this course may result in failure of the course.,PSU prioritizes academic integrity. The Student Code of Conduct addresses academic dishonesty with potential course failure consequences.
Technology,use  technology  including  Canvas these  technologies  mul laptop/  Chromebook  for  this  class.  If  you  need  a  hotspot  or  a  laptop  –  please see the student resources section You will be asked to acquire one book as part of a book group assignment. This book can be bought taken  from  the  library;  borrowed (In general 1 Understanding Communication WINTER 2024 (CRN 43515)  Cramer Hall Room 225 Class Format,"Utilize technology like Canvas, laptops, and Chromebooks for class. Obtain a hotspot or laptop from student resources if needed. Purchase or borrow the required book for the assignment."
Technology,● use technology to mobilize themes a community -centered design in response to key issues Through the course goals and outcomes key university studies areas: inquiry and critical thinking experience Course Outcomes ● Evaluate based themes. ( UNST Inquiry and Critical Thinking Goal ),Use technology for community-centered design to address key issues through inquiry and critical thinking in university studies.
Technology,technology is not permitted in this course in accordance with PSU's Student Code of Conduct: All students come to PSU with diverse life experiences identities prior knowledge motivation for learning and academic and cultural strengths creating a unique educational ecosystem in our classrooms. PSU offers a wide range of,technology is not permitted in this course in accordance with PSU's Student Code of Conduct:
Technology,We will use technology for virtual meetings and recordings in this course. Our use of such technology is governed by FERPA meetings and recordings is kept and stored by PSU,"Technology for virtual meetings & recordings used in course, governed by FERPA, stored by PSU."
Technology,●use technology to mobilize UNSTGOALS Through the course goals and outcomes COURSEOUTCOMES ●Evaluate,●use technology to mobilize UNSTGOALS Through the course goals and outcomes
Technology,multiple interactions throughout the term via technology (Zoom) to “meet” face to face and interact REQUIRED out of class requirement towards the end of the term attend our event in the community to pass this course. If you do not attend the event at the end of the term has been previously arranged).,"Technology requirements Attend mandatory out-of-class Zoom meetings for course interaction, and attend community event at term end for course completion."
Technology,becoming more connected through media and technology. Culture is best learned ﬁrst hand and by means of immersion. However privileged s tudents to participate i n  meaningful and engaging cultural learning by traveling abroad. Schools that receive funding and support are able to facilitate cultural exchanges in person for students and faculty and are left without any type of cultural exchange or enrichment program.  This capstone will provide this needed and valuable cultural exchange completely online. This course focus is to create and participate in a vibrant online cultural exchange platform with primary andsecondary students in rural Spain. Our community partner is: ●The Colegio Rural Agrupado (CRA) de Tábara is a school that is formed by grouping together school children from several small towns in the municipal region of Tábara which is located in the province of Zamora. The students range in ages from 3-13 years of age and are learning English. Students are at a beginner level (low-intermediate). It is not necessary that the PSU student speak Spanish. For capstone students related to pedagogy and global competence and most importantly cultural information about Spain and Tabara (Spain). Each term requested by our community partners. Additionally capstone students will also engage in cultural and pedagogical discussion forums with,"Media and technology are connecting us more than ever, but true cultural understanding comes from firsthand experience and immersion. Unfortunately, not all students have the opportunity to travel abroad for meaningful cultural learning. This capstone project aims to bridge that gap by offering an online cultural exchange platform with students in rural Spain. Partnering with Colegio Rural Agrupado de Tábara, students will engage in cultural exchanges and discussions to enhance their global competence and understanding of Spain. This program is open to students interested in pedagogy and cultural education, regardless of Spanish language proficiency."
Technology,connected through technology and mobility cultures it. They will develop a deeper understanding of themselves as both citizens of their nation and global citizens. Direct interaction with people from different countries will reinforce the civic values learned in the classroom and bring them to life. Moreover cultural understanding that is essential to empathy and world peace. This program gives students the foundations for a civic dialogue with those outside their community and helps to equip t hem to live in a world of diverse cultures and beliefs.,"Through technology and mobility, students will gain a deeper cultural understanding, enhancing their identity as both national and global citizens. Interacting with people from different countries reinforces civic values and fosters empathy for world peace. This program equips students for dialogue and coexistence in a diverse world."
Technology,●use technology to mobilize UNSTGOALS Through the course goals and outcomes COURSEOUTCOMES ●Evaluate,●use technology to mobilize UNSTGOALS Through the course goals and outcomes
Technology,Technology Recording Technology Notice We will use technology for virtual meetings and recordings in this course. Our use of such technology is governed by FERPA Turnitin Students agree that by taking this course all required papers may be subject to submission for textual similarity review to Turnitin.com for the detection of plagiarism. All submitted paper s will be included as source documents in the Turnitin.com reference database solely for the purpose of detecting plagiarism of such papers. Use of Turnitin.com page service is subject to the Usage Policy and Privacy Pledge posted on the  Turnitin.com site. Storytelling with Socially Engaged Artists: Art Talk Bus Stop Winter Monday Wednesday 11:30-1:20 CH  Instructors: Suzanne Savaria NCTM Portland State University,"In this course, we will use technology for virtual meetings and recordings, subject to FERPA and Turnitin guidelines. Students must agree to submit papers for plagiarism detection through Turnitin.com. The use of Turnitin.com is governed by its Usage Policy and Privacy Pledge. Join us for Art Talk Bus Stop Winter sessions on Mondays and Wednesdays from 11:30-1:20 with instructor Suzanne Savaria at Portland State University."
Technology,Recording Technology Notice We may use appropriate technologies for taking notes in this course. Our use of such technology is governed by FERPA not share recordings of class activities nor contents of our Google Drive outside of course participants community -based learning partners that we may engage with. You may not share recordings outside this course. Doing so may result in disciplinary action. Major Assignments,FERPA governs our use of technology for note-taking in the course. Do not share class recordings or Google Drive contents with outsiders. Disciplinary action may result from sharing outside the course.
Technology,Technology Recording Technology Notice We may use appropriate technologies for taking notes in this course. Our use of such technology is governed by FERPA not share recordings of class activities nor contents of our Google Drive outside of course participants community -based learning partners that we may engage with. You may not share recordings outside this course. Doing so may result in disciplinary action. Major Assignments,FERPA governs our use of technology for note-taking in the course. Do not share class recordings or Google Drive contents with outsiders. Disciplinary action may result from sharing outside the course.
Technology,Technology Recording Technology Notice We may use appropriate technologies for taking notes in this course. Our use of such technology is governed by FERPA not share recordings of class activities nor contents of our Google Drive outside of course participants community -based learning partners that we may engage with. You may not share recordings outside this course. Doing so may result in disciplinary action. Major Assignments,FERPA governs our use of technology for note-taking in the course. Do not share class recordings or Google Drive contents with outsiders. Disciplinary action may result from sharing outside the course.
Technology,Page 4 of 11 Technology We will use Canvas • to post files and links to electronic copies of readings,"Canvas technology for posting files, links, and submitting assignments electronically."
Technology,Technology etiquette: To foster a positive environment that is free of distractions there is a zero -tolerance cell phone and earbud policy. We expect all phones to be turned off and put away during all class sessions  and no use of headphones or earbuds collaboration are essential for learning. Research shows th at even when laptops or tablets are being used for an academic purpose distract from class discussions. Please do not use laptops instructed you to do so.,Tech etiquette: No cell phones or earbuds allowed during class sessions. Collaboration is key for learning. Laptops and tablets should only be used for academic purposes as instructed.
Technology,While the code doesn't explicitly prohibit AI technology,"While the code doesn't explicitly prohibit AI technology, be mindful"
Technology,Help Desk (for technology 800-547-8887  ext. 5 -4357 Writing center https://www.pdx.edu/writing -center/ • Make an appointment or drop -in • Cramer Hall 188 or outpost on 2nd floor of library Library r esearch help desk (on 2nd floor)   https://library.pdx.edu/services/ask -a-librarian/ Library learning center (on 2nd floor)  https://www.pdx.edu /tutoring/ • Library tutor/e -tutor • Academic coaching program • College success course Advising and career services center  https://www.pdx.edu/advising -career -services/ • Explore majors and careers • Resume/cover letter review • Workshops on career development • Handshake – database about on/off -campus job opportunities Campus involvements • Student groups https://www.pdx.edu/student -leadership/ • Environmental -friendly volunteering sustainability -center/ • Student community engagement cen ter https://www.pdx.edu/student - community -engagement/ Disability resource center https://www.pdx.edu/drc/ Queer resource center  https://www.pdx.edu/queer/ Resource center for students with children  https://www.pdx.edu/students -with -children/ Care Team (for students experiencing any sort of distress)  https://www.pdx.edu/dean - student -life/care Student Legal Services (provides a wide range of free services) https://www .pdx.edu/student -legal -services/  Syllabus UNST 14 9C Immigration Spring  2024 Tuesdays and Thursdays,"For technology help, call 800-547-8887 ext. 5-4357 or visit the Writing Center in Cramer Hall 188 or the library. Get research assistance at the library help desk, tutoring at the learning center, or career guidance at the Advising and Career Services Center. Join student groups or volunteer through the Sustainability Center. Students with disabilities, LGBTQ+ individuals, and students with children can find support at various resource centers. The Care Team and Student Legal Services offer assistance for students in distress. Visit the respective websites for more information."
Technology,Help Desk (for technology 800-547-8887  ext. 5 -4357 Writing center https://www.pdx.edu/writing -center/ • Make an appointment or drop -in • Cramer Hall 188 or outpost on 2nd floor of library Library r esearch help desk (on 2nd floor)   https://library.pdx.edu/services/ask -a-librarian/ Library learning center (on 2nd floor)  https://www.pdx.edu /tutoring/ • Library tutor/e -tutor • Academic coaching program • College success course Advising and career services center  https://www.pdx.edu/advising -career -services/ • Explore majors and careers • Resume/cover letter review • Workshops on career development • Handshake – database about on/off -campus job opportunities  Campus involvements • Student groups https://www.pdx.edu/student -leadership/ • Environmental -friendly volunteering sustainability -center/ • Student community engagement cen ter https://www.pdx.edu/student - community -engagement/ Disability resource center https://www.pdx.edu/drc/ Queer resource center  https://www.pdx.edu/queer/ Resource center for students with children  https://www.pdx.edu/students -with-children/ Care Team (for students experiencing any sort of distress)  https://www.pdx.edu/dean - student -life/care Student Legal Services (provides a wide range of free services) https://www .pdx.edu/student -legal -services/  SYLLABUS  - Immigration FRINQ The mantra for our course &amp; discussions People in a state of Relaxed Alertness experience low threat and high challenge (Caine      Provides the Optimum Emotional Climate for Learning Learning Principles in Action: Teach for the Development of Higher -Order Thinking and Executive Function  by Renate Nummela Caine Karl J. Klimek.) FRINQ: Freshmen Inquiry. Immigration UNST 181A -001.  Course No. 64069 Portland State University Read below for definitions of “Hybrid ” &amp; “Condensed” Term : ● Spring 2024,"For technology help, call 800-547-8887 ext. 5-4357 or visit the Writing Center in Cramer Hall 188 or the library. Get research assistance at the library help desk, tutoring at the learning center, or career guidance at the Advising and Career Services Center. Join student groups or volunteer through the Sustainability Center. Students with disabilities, LGBTQ+ individuals, and students with children can find support at various resource centers. The Care Team and Student Legal Services offer assistance for students in distress. Visit the respective websites for more information."
Technology,portrayed in popular culture media and why that matters.  In Unit 2:  Web Literacy and Humane Technology Download Web  Literacy and Humane,In Unit 2: Web Literacy and Humane Technology Download Web Literacy and Humane
Technology,Technology you'll learn step -by-step processes for finding and recognizing trustworthy information on the Internet so that you can be a smarter researcher information,Technology you'll learn step -by-step processes for finding and recognizing trustworthy information on the Internet so that you can be a smarter researcher information
Technology,Technology Requirements In order to successfully complete this course course texts or tools. A microphone and webcam are helpful You can check out hardware and equipment from the PSU library. Point System A giphy video of Common encouraging people to vote Assignment  Points via GIPHY (Links  to an external  site.)  Proposal for Looking  in the Popular Culture Mirror Project  50 Library Research Tutorial  100 Research Summaries and Analyses   200 Course Blog Comments (includes Reflections)  300 Workshop Group Work  100 Scoring by Percentage: 100 -  93 A  92 - 90 A - 89 - 87 B+ 86 - 83 B 82 - 80 B - 79 - 77 C+ 76 - 73 C 72 - 70 C - 69 - 67 D+ 66 - 63 D 62 - 60 D - 59 - 0 F Schedule of Assignment Due Dates Schedule of Assignment due dates Date  Due,"To complete the course successfully, you will need a microphone and webcam. Hardware can be borrowed from the PSU library. Assignments include a Common voting video, Popular Culture Mirror Project proposal, Library Research Tutorial, Research Summaries, Course Blog Comments, and Workshop Group Work. Grades are based on a percentage scale with corresponding letter grades. Scheduled assignment due dates are provided."
Technology,Technology Sun Jan 21 Workshop: Brainstorm Identities and Artifacts  to do:  11:59pm  Date  Details  Due,Technology Sun Jan 21 Workshop: Brainstorm Identities and Artifacts  to do:  11:59pm  Date  Details  Due
Technology,Social Media and Humane Technology to do:11:59pm Mon Mar 4 Sun Mar 10 Reflections in the Popular Culture Mirror to do:11:59pm,Social Media and Humane Technology to do:11:59pm Mon Mar 4 Sun Mar 10 Reflections in the Popular Culture Mirror to do:11:59pm
Technology,Workshop: News and Technology Activity  to do:  11:59pm Mon Mar 11 Sun Mar 17 Action!  to do:  11:59pm,Workshop: News and Technology Activity to do:11:59pm Mon Mar 11 Sun Mar 17 Action! to do:11:59pm
Technology,Technology Notice We will use technology for any virtual meetings and recordings in this course. Our use of such,technology is for any virtual meetings and recordings in this course.
Technology,technology is governed by FERPA the Acceptable Use Policy and PSU’s Student Code of Conduct . A record of all meetings and recordings is kept and stored by PSU in accordance with the Acceptable Use Policy and FERPA.,technology is governed by FERPA the Acceptable Use Policy and PSU’s Student Code of Conduct . A record of all meetings and recordings is kept and stored by PSU in accordance with the Acceptable Use Policy and FERPA. Your
Technology,technology please make a note of it on the assignment in question.,Technology use in assignments should be noted. 
Technology,problems with technology Some Guidelines for class Participation and Discussion: ● Encourage an environment of respect where differing points of view and experiences are recognized. ● Allow room for and encourage others to speak,"Class participation guidelines & Technology: Respect different viewpoints, allow others to speak, promote inclusive environment."
Technology,● Cell phones and computers can prevent us from being fully present in a conversation. Make sure that you use technology only when it directly relates to the class or an activity need to make a direct reference to a reading or notes. ● Embrace active listening as essential to creating a good dialogue. Planning Your Time: In college classes on your own. This can be an adjustment for many people each class credit hour taken of class. Since this is a 5 credit course of class time working on readings,"Using cell phones and computers during conversations can hinder presence. Use technology only when relevant to class. Active listening is crucial for effective dialogue. Adjusting to college classes may require better time management, especially for a 5-credit course."
Technology,Conduct and technology: As a student at PSU (https://www.pdx.edu/dean -student -life/psu -student -code -conduct ). The conduct code details your rights and responsibilities as a student and as a member of Portland State Community. Plagiarism: University policy calls for severe sanctions for any form of academic dishonesty. All ideas and quotations that are not your,Conduct in Technology: PSU student conduct code outlines rights and responsibilities. Plagiarism results in severe consequences according to university policy. Original ideas and proper citations are required.
Technology,While the code doesn't explicitly prohibit AI technology,"While the code doesn't explicitly prohibit AI technology, be mindful"
Technology,class discussions and active participation in group activities. Please consider how your use of technology,Consider use of technology in class discussions and group activities.
Technology,affects those around you. Use of technology and media devices unrelated to class activities is distracting to,Technology distracts others; stick to class-related devices.
Technology,• Cell phones and other technology generally prevent us from being fully present in a conversation (this applies to remote conversations as well). • Recognize and respect forms of nonverbal communicatio n. • Embrace active listening as essential to creating a good dialogue.,Cell phones and technology hinder presence in conversations. Respect nonverbal cues. Practice active listening for good dialogue.
Technology,Help Desk (for technology 800-547-8887  ext. 5 -4357 Writing center https://www.pdx.edu/writing -center/ • Make an appointment or drop -in • Cramer Hall 188 or outpost on 2nd floor of library Library research help desk (on 2nd floor)   https://library.pdx.edu/services/ask -a-librarian/ Library learning center (on 2nd floor)  https://www.pdx.edu/tutoring/ • Library tutor/e -tutor • Academic coaching program • College success course Advising and career services center  https://www.pdx.edu/advising -career -services/ • Explore majors and careers • Resume/cover letter review • Workshops on career development • Handshake – database about on/off -campus job opportunities  Campus involvements • Student groups https://www.pdx.edu/student -leadership/ • Environmental -friendly volunteering sustainability-center/ • Student community engagement center https://www.pdx.edu/student - community -engagement/ Disability resource center https://www.pdx.edu/dr c/ Queer resource center  https://www.pdx.edu/queer/ Resource center for students with children  https://www.pdx.edu/students -with -children/ Care Team (for  students experiencing any sort of distress)  https://www.pdx.edu/dean - student -life/care Student Legal Services (provides a wide range of free services) https://www.pdx.edu/student -legal -services/,"For technology help, call 800-547-8887 ext. 5-4357 or visit the Writing Center in Cramer Hall 188 or the library. Get research assistance at the library help desk, tutoring at the learning center, or career guidance at the Advising and Career Services Center. Join student groups or volunteer through the Sustainability Center. Students with disabilities, LGBTQ+ individuals, and students with children can find support at various resource centers. The Care Team and Student Legal Services offer assistance for students in distress. Visit the respective websites for more information."
Technology,Help Desk (for technology 800-547-8887  ext. 5 -4357 Writing center https://www.pdx.edu/writing -center/ • Make an appointment or drop -in • Cramer Hall 188 or outpost on 2nd floor of library Library research help desk (on 2nd floor)   https://library.pdx.edu/services/ask -a-librarian/ Library learning center (on 2nd floor)  https://www.pdx.edu/tutoring/ • Library tutor/e -tutor • Academic coaching program • College success course Advising and career services center  https://www.pdx.edu/advising -career -services/ • Explore majors and careers • Resume/cover letter review • Workshops on career development • Handshake – database about on/off -campus job opportunities  Campus involvements • Student groups https://www.pdx.edu/student -leadership/ • Environmental -friendly volunteering sustainability-center/ • Student community engagement center https://www.pdx.edu/student - community -engagement/ Disability resource center https://www.pdx.edu/dr c/ Queer resource center  https://www.pdx.edu/queer/ Resource center for students with children  https://www.pdx.edu/students -with -children/ Care Team (for  students experiencing any sort of distress)  https://www.pdx.edu/dean - student -life/care Student Legal Services (provides a wide range of free services) https://www.pdx.edu/student -legal -services/,"For technology help, call 800-547-8887 ext. 5-4357 or visit the Writing Center in Cramer Hall 188 or the library. Get research assistance at the library help desk, tutoring at the learning center, or career guidance at the Advising and Career Services Center. Join student groups or volunteer through the Sustainability Center. Students with disabilities, LGBTQ+ individuals, and students with children can find support at various resource centers. The Care Team and Student Legal Services offer assistance for students in distress. Visit the respective websites for more information."
Technology,Digital Technology and Democracy Group Presentations  Wed. Feb. 28th/Wed. March 6th  50 Final Eloquent Letter and Articulation Essay  Monday,Group presentations on digital technology and democracy on Feb 28th/March 6th. Submit final essay by Monday.
Technology,Digital Technology and Democracy Presentation Work Session And Eloquent Letter Peer Review Complete: Eloquent Letter Second Draft before class begins Wednesday Meet in CH 250 Climate and Democracy Guest Speaker: Dr. Jeff Gerwing,"Digital tech, democracy presentation completed, Eloquent Letter Peer Review done. Meet Dr. Jeff Gerwing in CH 250."
Technology,Come prepared to present your Digital Technology and Democracy Presentation,Come prepared to present your Digital Technology and Democracy Presentation
Technology,Come prepared to present your Digital Technology and Democracy Presentation,Come prepared to present your Digital Technology and Democracy Presentation
Technology,Technology We will use Canvas • to post files and links to electronic copies of readings • for Assignment folders where you can turn in assignments,"Canvas technology for posting files, links, and submitting assignments electronically."
Technology,Technology etiquette: To foster a positive environment that is free of distractions there is a zero - tolerance cell phone and earbud policy. We expect all phones to be turned off and put away during all cl ass sessions and no use of headphones or earbuds and collaboration are essential for learning. Research shows that even when laptops or tablets are being used for an academic purpose laptops instructed you to do so.,Tech etiquette: No cell phones or earbuds allowed during class sessions. Collaboration is key for learning. Laptops and tablets should only be used for academic purposes as instructed.
Technology,Technology We will use Canvas • to post files and links to electronic copies of readings • for Assignment folders where you can turn in assignments,"Canvas technology for posting files, links, and submitting assignments electronically."
Technology,Technology etiquette: To foster a positive environment that is free of distractions there is a zero - tolerance cell phone and earbud policy. We expect all phones to be turned off and put away during all cl ass sessions and no use of headphones or earbuds and collaboration are essential for learning. Research shows that even when laptops or tablets are being used for an academic purpose laptops instructed you to do so.,Tech etiquette: No cell phones or earbuds allowed during class sessions. Collaboration is key for learning. Laptops and tablets should only be used for academic purposes as instructed.
Office,Office Location: Cramer Hall Zoom,Office Location: Cramer Hall Zoom
Office,Office Hours: By Appointment,Office Hours: By Appointment
Office,Office Hours(Virtual): Schedule Individually,Office Hours(Virtual): Schedule Individually
Office,Office Hours: By appointment,Office Hours: By appointment
Office,doing this and I am required to report this sort of plagiarism to the office of student conduct,office of student conduct
Office,Office: mailbox in WS Office XSB,Office: mailbox in WS Office XSB
Office,Office hours: By appointment. Please leave a message with a return phone number and a good,Office hours: By appointment
Office,OFFICE WORKS. IT SCREWS UP THE FORMATTING All assignments will be submitted via Canvas,OFFICE WORKS
Office,Office: 441F Cramer Hall Phone:  725-9061,Office: 441F Cramer Hall Phone:  725-9061
Office,Office Hours: T/Th 1:30-2:30 pm,Office Hours: T/Th 1:30-2:30 pm
Office,Office Hours and Appointments You are encouraged to consult with me at any point in the term with problems concerns and questions about the course in general and your progress in the course more specifically. My regularly scheduled,Office Hours and Appointments You are encouraged to consult with me at any point in the term with problems concerns and questions about the course in general and your progress in the course more specifically
Office,office hours (i.e. times when you can just drop in) are: ● Tuesdays and Thursdays: 1:30-2:30 pm I am also more than happy to make an appointment to meet with you at other times. Meetings can be scheduled in person via zoom Google Meets and/or over the phone. ● To schedule an appointment or virtual meeting go to,office hours (i.e. times when you can just drop in) are: ● Tuesdays and Thursdays: 1:30-2:30 pm I am also more than happy to make an appointment to meet with you at other times. Meetings can be scheduled in person via zoom Google Meets and/or over the phone. ● To schedule an appointment or virtual meeting go to
Office,https://calendly.com/jtappan-ixa/office-hoursAcademic Honesty and Integrity Academic community and free intellectual exchange rely on respect and trust and I believe that each of you is an honest person. However my duty demands that I remind you that Portland State University does not tolerate academic dishonesty of any sort. Everyone is responsible for knowing what constitutes academic dishonesty as defined in the PSU Student Code of Conduct. All work submitted in this course must be your own and it must be produced specifically for this course. All sources used in your work (ideas quotes paraphrases etc.) must be properly acknowledged and documented. Violations of academic honesty will be taken seriously. Consequences may include failure in the course and suspension from your academic program. If you have questions about what constitutes a breach of Academic Honesty or how to honestly incorporate other sources and ideas you are strongly encouraged to consult with me prior to submitting an assignment. Unauthorized use of AI,office-hoursAcademic Honesty and Integrity Academic community and free intellectual exchange rely on respect and trust and I believe that each of you is an honest person
Office,Office Hours: Most Tuesdays,Office Hours: Most Tuesdays
Office,By Appointment: Office Hours Request,Office Hours Request
Office,Title IX Coordinator or the Office of the Dean of Student Life. However those with a need to know will be provided with what you disclose .,Office of the Dean of Student Life
Office,law enforcement on campus with Links to an external site.Campus Public Safety Office (CPSO) Links to an external site.. Or you may file an Links to an external site.anonymous report Links to an external site. Links to an external site.with Campus,Office (CPSO) Links to an external site
Office,Public Safety Office Links to an external site. or a Links to an external site.Bias Incident report Links to an external site. with the Links to an external site.Bias Review Team (BRT). Links to an external site. PSU does not typically investigate the 5 reports that are made through these two avenues. These reports help PSU understand what students and employees are experiencing on and around campus and provide support where needed. ACCESS AND INCLUSION FOR STUDENTS WITH DISABILITIES The University values diversity and inclusion; My goal is to create a learning environment that is accessible inclusive of instru ction or course design result in barriers to your inclusion or learning Resource Center (DRC) provides reasonable accommodations for students who encounter barriers in the learning environment. The DRC works with students who have physical illness If you have contact the Disability Resource Center to schedule an appointment and initiate a conversation about reasonable accommodations. If you already have accommodations,Office Links to an external site
Office,• If you are not already registered with a disability services office that may affect your work in this class,office that may affect your work in this class
Office,about which office to con tact to initiate accommodations. 6 Enrollment University and Standing Where to Seek Accommodations Undergraduate School of Public Health major PSU’s Disability Resource Center 503-725-4150 Smith Memorial Student Union drc@pdx.edu www.pdx.edu/drc Graduate School of Public Health major (irrespective of,office to con tact to initiate accommodations
Office,institution at which you register) OHSU’s Office for Student Access (503) 494 -0082 StudentAccess@OHSU.edu OHSU Auditorium Building 330 Non-SPH major 503-725-4150 Smith Memorial Student Union drc@pdx.edu www.pdx.edu/drc 7 Non-SPH major (503) 494 -0082 StudentAccess@OHSU.edu OHSU Auditorium Building 330 G. CLASSROOM REQUIREMENTS FOR ALL STUDENTS AND FACULTY DUE TO COVID -19 The University has established rules and policies to make the return to the classroom as safe as possible. It is required for everyone to follow all the Return to Campus rules and policies. To participate in this class comply with the following. Vaccination • Be vaccinated against COVID -19 and complete the COVID -19 vaccination attestation form. Those students with medical or nonmedical exemptions or who will not be on campus at all must complete the process described on the “COVID -19 Vaccine Exemption Request Form” to establish those exemptions. Health Check • Complete the required self -check for COVID -19 symptoms before coming to campus each day. • If you are feeling sick or have been exposed to COVID -19 Health and Counseling (SHAC) to discuss your symptoms and situation at 503 -725-2800. They will advise you on testing • If you test positive for COVID SHAC will advise you on quarantine,Office for Student Access (503) 494 -0082 StudentAccess@OHSU
Office,in regular office hours A guideline will be distributed. Please feel free to consult me at any stage of research for this paper. Final self -assessment,office hours A guideline will be distributed
